AÑO;MES;PROVINCIA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2024;4;Málaga;Europa;Suecia;31927,0;249031,0;7,8
2024;4;Málaga;Europa;Suiza;14270,0;92755,0;6,5
2024;4;Málaga;Europa;Turquía;887,0;4790,0;5,4
2024;4;Málaga;Oceanía;Australia;973,0;6714,0;6,9
2024;4;Málaga;Oceanía;Nueva Zelanda;89,0;579,0;6,5
2024;4;Málaga;Total;Total;615920,0;4323918,0;7,0
2024;4;Málaga;Total;Total América;26088,0;177143,0;6,8
2024;4;Málaga;Total;Total América del Norte;19163,0;127850,0;6,7
2024;4;Málaga;Total;Total Asia;10849,0;61628,0;5,7
2024;4;Málaga;Total;Total Centroamérica y Caribe;474,0;3201,0;6,8
2024;4;Málaga;Total;Total Europa;563283,0;4016542,0;7,1
2024;4;Málaga;Total;Total Oceanía;1066,0;7318,0;6,9
2024;4;Málaga;Total;Total Sudamérica;6451,0;46092,0;7,1
2024;4;Málaga;Total;Total África;14634,0;61287,0;4,2
2024;4;Málaga;África;Argelia;214,0;1113,0;5,2
2024;4;Málaga;África;Egipto;184,0;810,0;4,4
2024;4;Málaga;África;Ghana;93,0;577,0;6,2
2024;4;Málaga;África;Kenia;53,0;254,0;4,8
2024;4;Málaga;África;Mali;110,0;583,0;5,3
2024;4;Málaga;África;Marruecos;13013,0;50751,0;3,9
2024;4;Málaga;África;Mauritania;45,0;365,0;8,1
2024;4;Málaga;África;Nigeria;306,0;2448,0;8,0
2024;4;Málaga;África;Senegal;244,0;1952,0;8,0
2024;4;Málaga;África;Sudáfrica;136,0;898,0;6,6
2024;4;Málaga;África;Túnez;74,0;459,0;6,2
2024;5;Málaga;América;Argentina;2761,0;26230,0;9,5
2024;5;Málaga;América;Bolivia;52,0;250,0;4,8
2024;5;Málaga;América;Brasil;1039,0;7481,0;7,2
2024;5;Málaga;América;Canadá;6208,0;46560,0;7,5
2024;5;Málaga;América;Chile;352,0;2429,0;6,9
2024;5;Málaga;América;Colombia;1556,0;11359,0;7,3
2024;5;Málaga;América;Costa Rica;67,0;355,0;5,3
2024;5;Málaga;América;Cuba;47,0;296,0;6,3
2024;5;Málaga;América;Ecuador;144,0;936,0;6,5
2024;5;Málaga;América;El Salvador;49,0;309,0;6,3
2024;5;Málaga;América;Estados Unidos de América;24527,0;149615,0;6,1
2024;5;Málaga;América;Guatemala;73,0;496,0;6,8
2024;5;Málaga;América;Honduras;55,0;484,0;8,8
2024;5;Málaga;América;Jamaica;60,0;192,0;3,2
2024;5;Málaga;América;México;873,0;6024,0;6,9
2024;5;Málaga;América;Nicaragua;37,0;326,0;8,8
2024;5;Málaga;América;Panamá;68,0;571,0;8,4
2024;5;Málaga;América;Paraguay;377,0;2978,0;7,9
2024;5;Málaga;América;Perú;120,0;756,0;6,3
2024;5;Málaga;América;República Dominicana;49,0;230,0;4,7
2024;5;Málaga;América;Uruguay;256,0;2304,0;9,0
2024;5;Málaga;América;Venezuela;254,0;1803,0;7,1
2024;5;Málaga;Asia;Arabia Saudí;523,0;3190,0;6,1
2024;5;Málaga;Asia;Azerbaiyán;60,0;300,0;5,0
2024;5;Málaga;Asia;Bahréin;62,0;353,0;5,7
2024;5;Málaga;Asia;China;2542,0;15252,0;6,0
2024;5;Málaga;Asia;Corea;945,0;5387,0;5,7
2024;5;Málaga;Asia;Emiratos Árabes Unidos;1138,0;6487,0;5,7
2024;5;Málaga;Asia;Filipinas;1567,0;6738,0;4,3
2024;5;Málaga;Asia;India;1293,0;6336,0;4,9
2024;5;Málaga;Asia;Indonesia;199,0;716,0;3,6
2024;5;Málaga;Asia;Irán;282,0;2200,0;7,8
2024;5;Málaga;Asia;Israel;530,0;3127,0;5,9
2024;5;Málaga;Asia;Japón;418,0;2884,0;6,9
2024;5;Málaga;Asia;Jordania;73,0;358,0;4,9
2024;5;Málaga;Asia;Kazajstán;123,0;873,0;7,1
2024;5;Málaga;Asia;Kuwait;209,0;1379,0;6,6
2024;5;Málaga;Asia;Líbano;105,0;588,0;5,6
2024;5;Málaga;Asia;Malasia;102,0;479,0;4,7
2024;5;Málaga;Asia;Omán;65,0;397,0;6,1
2024;5;Málaga;Asia;Otros países de Asia;115,0;633,0;5,5
2024;5;Málaga;Asia;Pakistán;79,0;506,0;6,4
2024;5;Málaga;Asia;Qatar;251,0;1130,0;4,5
2024;5;Málaga;Asia;Singapur;219,0;1314,0;6,0
2024;5;Málaga;Asia;Sri Lanka;34,0;201,0;5,9
2024;5;Málaga;Asia;Tailandia;405,0;1944,0;4,8
2024;5;Málaga;Asia;Uzbekistán;32,0;173,0;5,4
2024;5;Málaga;Asia;Vietnam;77,0;362,0;4,7
2024;5;Málaga;Europa;Albania;97,0;611,0;6,3
2024;5;Málaga;Europa;Alemania;43551,0;330988,0;7,6
2024;5;Málaga;Europa;Andorra;143,0;1158,0;8,1
2024;5;Málaga;Europa;Armenia;92,0;497,0;5,4
2024;5;Málaga;Europa;Austria;9750,0;81900,0;8,4
2024;5;Málaga;Europa;Belarús;304,0;2280,0;7,5
2024;5;Málaga;Europa;Bosnia y Herzegovina;302,0;1419,0;4,7
2024;5;Málaga;Europa;Bulgaria;1654,0;8435,0;5,1
2024;5;Málaga;Europa;Bélgica;24196,0;164533,0;6,8
2024;5;Málaga;Europa;Chipre;139,0;778,0;5,6
2024;5;Málaga;Europa;Croacia;887,0;4258,0;4,8
2024;5;Málaga;Europa;Dinamarca;19441,0;134143,0;6,9
2024;5;Málaga;Europa;Eslovenia;849,0;4670,0;5,5
2024;5;Málaga;Europa;Estonia;2739,0;20543,0;7,5
2024;5;Málaga;Europa;Finlandia;13553,0;107069,0;7,9
2024;5;Málaga;Europa;Francia;44404,0;293066,0;6,6
2024;5;Málaga;Europa;Georgia;142,0;909,0;6,4
2024;5;Málaga;Europa;Grecia;896,0;4838,0;5,4
2024;5;Málaga;Europa;Hungría;2674,0;16044,0;6,0
2024;5;Málaga;Europa;Irlanda;60174,0;385114,0;6,4
2024;5;Málaga;Europa;Islandia;347,0;2811,0;8,1
2024;5;Málaga;Europa;Italia;18314,0;89739,0;4,9
2024;5;Málaga;Europa;Letonia;2159,0;20295,0;9,4
2024;5;Málaga;Europa;Liechtenstein;686,0;7340,0;10,7
2024;5;Málaga;Europa;Lituania;2398,0;14868,0;6,2
2024;5;Málaga;Europa;Luxemburgo;2684,0;25498,0;9,5
2024;5;Málaga;Europa;Macedonia del Norte;95,0;532,0;5,6
2024;5;Málaga;Europa;Malta;294,0;1940,0;6,6
2024;5;Málaga;Europa;Moldavia;85,0;595,0;7,0
2024;5;Málaga;Europa;Montenegro;76,0;486,0;6,4
2024;5;Málaga;Europa;Noruega;15975,0;107033,0;6,7
2024;5;Málaga;Europa;Países Bajos;51579,0;340421,0;6,6
2024;5;Málaga;Europa;Polonia;18926,0;126804,0;6,7
2024;5;Málaga;Europa;Portugal;5597,0;29664,0;5,3
2024;5;Málaga;Europa;Reino Unido;206335,0;1316983,0;5,55
2024;5;Málaga;Europa;República Checa;6858,0;41834,0;6,1
2024;5;Málaga;Europa;República Eslovaca;1493,0;9555,0;6,4
2024;5;Málaga;Europa;Rumanía;3829,0;21060,0;5,5
2024;5;Málaga;Europa;Rusia;2311,0;21955,0;9,5
2024;5;Málaga;Europa;Serbia;665,0;4123,0;6,2
2024;5;Málaga;Europa;Suecia;31109,0;211541,0;6,8
2024;5;Málaga;Europa;Suiza;13539,0;85296,0;6,3
2024;5;Málaga;Europa;Turquía;677,0;3385,0;5,0
2024;5;Málaga;Oceanía;Australia;1122,0;7854,0;7,0
2024;5;Málaga;Oceanía;Nueva Zelanda;163,0;1043,0;6,4
2024;5;Málaga;Total;Total;681449,0;4459759,0;6,5
2024;5;Málaga;Total;Total América;39037,0;262063,0;6,7
2024;5;Málaga;Total;Total América del Norte;31608,0;202199,0;6,4
2024;5;Málaga;Total;Total Asia;11550,0;63692,0;5,5
2024;5;Málaga;Total;Total Centroamérica y Caribe;514,0;3320,0;6,5
2024;5;Málaga;Total;Total Europa;612022,0;4047043,0;6,6
2024;5;Málaga;Total;Total Oceanía;1288,0;8936,0;6,9
2024;5;Málaga;Total;Total Sudamérica;6915,0;56544,0;8,2
2024;5;Málaga;Total;Total África;17552,0;78025,0;4,4
2024;5;Málaga;África;Argelia;257,0;1542,0;6,0
2024;5;Málaga;África;Egipto;189,0;983,0;5,2
2024;5;Málaga;África;Ghana;95,0;513,0;5,4
2024;5;Málaga;África;Kenia;74,0;392,0;5,3
2024;5;Málaga;África;Mali;86,0;636,0;7,4
2024;5;Málaga;África;Marruecos;15692,0;64337,0;4,1
2024;5;Málaga;África;Mauricio;42,0;235,0;5,6
2024;5;Málaga;África;Mauritania;48,0;341,0;7,1
2024;5;Málaga;África;Nigeria;302,0;2597,0;8,6
2024;5;Málaga;África;Senegal;273,0;3167,0;11,6
2024;5;Málaga;África;Sudáfrica;191,0;1222,0;6,4
2024;5;Málaga;África;Túnez;136,0;802,0;5,9
2024;6;Málaga;América;Argentina;2964,0;26676,0;9,0
2024;6;Málaga;América;Bolivia;43,0;301,0;7,0
2024;6;Málaga;América;Brasil;1085,0;8355,0;7,7
2024;6;Málaga;América;Canadá;5576,0;40147,0;7,2
2024;6;Málaga;América;Chile;478,0;3728,0;7,8
2024;6;Málaga;América;Colombia;1538,0;11689,0;7,6
2024;6;Málaga;América;Costa Rica;65,0;442,0;6,8
2024;6;Málaga;América;Cuba;44,0;150,0;3,4
2024;6;Málaga;América;Ecuador;132,0;1003,0;7,6
2024;6;Málaga;América;Estados Unidos de América;23076,0;173070,0;7,5
2024;6;Málaga;América;Guatemala;78,0;632,0;8,1
2024;6;Málaga;América;Honduras;67,0;476,0;7,1
2024;6;Málaga;América;Jamaica;30,0;138,0;4,6
2024;6;Málaga;América;México;772,0;5018,0;6,5
2024;6;Málaga;América;Nicaragua;41,0;422,0;10,3
2024;6;Málaga;América;Panamá;92,0;653,0;7,1
2024;6;Málaga;América;Paraguay;459,0;3902,0;8,5
2024;6;Málaga;América;Perú;134,0;1045,0;7,8
2024;6;Málaga;América;República Dominicana;58,0;505,0;8,7
2024;6;Málaga;América;Uruguay;277,0;2715,0;9,8
2024;6;Málaga;América;Venezuela;296,0;1539,0;5,2
2024;6;Málaga;Asia;Arabia Saudí;2030,0;12586,0;6,2
2024;6;Málaga;Asia;Azerbaiyán;36,0;194,0;5,4
2024;6;Málaga;Asia;Bahréin;137,0;699,0;5,1
2024;6;Málaga;Asia;China;2479,0;16609,0;6,7
2024;6;Málaga;Asia;Corea;616,0;3573,0;5,8
2024;6;Málaga;Asia;Emiratos Árabes Unidos;1939,0;12216,0;6,3
2024;6;Málaga;Asia;Filipinas;1659,0;7963,0;4,8
2024;6;Málaga;Asia;India;1468,0;8661,0;5,9
2024;6;Málaga;Asia;Indonesia;111,0;666,0;6,0
2024;6;Málaga;Asia;Iraq;37,0;196,0;5,3
2024;6;Málaga;Asia;Irán;371,0;2894,0;7,8
2024;6;Málaga;Asia;Israel;496,0;3621,0;7,3
2024;6;Málaga;Asia;Japón;424,0;2756,0;6,5
2024;6;Málaga;Asia;Jordania;122,0;769,0;6,3
2024;6;Málaga;Asia;Kazajstán;165,0;1139,0;6,9
2024;6;Málaga;Asia;Kuwait;1037,0;7778,0;7,5
2024;6;Málaga;Asia;Líbano;133,0;891,0;6,7
2024;6;Málaga;Asia;Malasia;107,0;663,0;6,2
2024;6;Málaga;Asia;Omán;56,0;252,0;4,5
2024;6;Málaga;Asia;Otros países de Asia;93,0;642,0;6,9
2024;6;Málaga;Asia;Pakistán;79,0;545,0;6,9
2024;6;Málaga;Asia;Qatar;493,0;2120,0;4,3
2024;6;Málaga;Asia;Singapur;303,0;2121,0;7,0
2024;6;Málaga;Asia;Sri Lanka;40,0;304,0;7,6
2024;6;Málaga;Asia;Tailandia;446,0;2498,0;5,6
2024;6;Málaga;Asia;Vietnam;91,0;555,0;6,1
2024;6;Málaga;Europa;Albania;101,0;576,0;5,7
2024;6;Málaga;Europa;Alemania;46888,0;356349,0;7,6
2024;6;Málaga;Europa;Andorra;175,0;1505,0;8,6
2024;6;Málaga;Europa;Armenia;97,0;601,0;6,2
2024;6;Málaga;Europa;Austria;9772,0;80130,0;8,2
2024;6;Málaga;Europa;Belarús;331,0;2714,0;8,2
2024;6;Málaga;Europa;Bosnia y Herzegovina;113,0;633,0;5,6
2024;6;Málaga;Europa;Bulgaria;1749,0;11019,0;6,3
2024;6;Málaga;Europa;Bélgica;23913,0;188913,0;7,9
2024;6;Málaga;Europa;Chipre;175,0;1260,0;7,2
2024;6;Málaga;Europa;Croacia;799,0;3915,0;4,9
2024;6;Málaga;Europa;Dinamarca;18774,0;153947,0;8,2
2024;6;Málaga;Europa;Eslovenia;386,0;2200,0;5,7
2024;6;Málaga;Europa;Estonia;2184,0;16162,0;7,4
2024;6;Málaga;Europa;Finlandia;12410,0;110449,0;8,9
2024;6;Málaga;Europa;Francia;40422,0;286996,0;7,1
2024;6;Málaga;Europa;Georgia;145,0;1146,0;7,9
2024;6;Málaga;Europa;Grecia;870,0;4959,0;5,7
2024;6;Málaga;Europa;Hungría;3088,0;21616,0;7,0
2024;6;Málaga;Europa;Irlanda;60493,0;489993,0;8,1
2024;6;Málaga;Europa;Islandia;502,0;4869,0;9,7
2024;6;Málaga;Europa;Italia;17802,0;99691,0;5,6
2024;6;Málaga;Europa;Letonia;2208,0;20976,0;9,5
2024;6;Málaga;Europa;Liechtenstein;669,0;7760,0;11,6
2024;6;Málaga;Europa;Lituania;2261,0;14470,0;6,4
2024;6;Málaga;Europa;Luxemburgo;2654,0;23621,0;8,9
2024;6;Málaga;Europa;Macedonia del Norte;68,0;456,0;6,7
2024;6;Málaga;Europa;Malta;385,0;2695,0;7,0
2024;6;Málaga;Europa;Moldavia;92,0;736,0;8,0
2024;6;Málaga;Europa;Montenegro;71,0;469,0;6,6
2024;6;Málaga;Europa;Noruega;15347,0;127380,0;8,3
2024;6;Málaga;Europa;Países Bajos;48578,0;349762,0;7,2
2024;6;Málaga;Europa;Polonia;18657,0;119405,0;6,4
2024;6;Málaga;Europa;Portugal;9146,0;49388,0;5,4
2024;6;Málaga;Europa;Reino Unido;220636,0;1540936,0;6,25
2024;6;Málaga;Europa;República Checa;6475,0;45325,0;7,0
2024;6;Málaga;Europa;República Eslovaca;1844,0;12355,0;6,7
2024;6;Málaga;Europa;Rumanía;4584,0;31630,0;6,9
2024;6;Málaga;Europa;Rusia;2451,0;25490,0;10,4
2024;6;Málaga;Europa;Serbia;537,0;3705,0;6,9
2024;6;Málaga;Europa;Suecia;31595,0;208527,0;6,6
2024;6;Málaga;Europa;Suiza;12499,0;81244,0;6,5
2024;6;Málaga;Europa;Turquía;836,0;4598,0;5,5
2024;6;Málaga;Oceanía;Australia;1270,0;9652,0;7,6
2024;6;Málaga;Oceanía;Nueva Zelanda;240,0;1728,0;7,2
2024;6;Málaga;Total;Total;693456,0;4976553,0;7,2
2024;6;Málaga;Total;Total América;37333,0;282762,0;7,6
2024;6;Málaga;Total;Total América del Norte;29424,0;218235,0;7,4
2024;6;Málaga;Total;Total Asia;15009,0;93148,0;6,2
2024;6;Málaga;Total;Total Centroamérica y Caribe;499,0;3551,0;7,1
2024;6;Málaga;Total;Total Europa;622789,0;4510612,0;7,2
2024;6;Málaga;Total;Total Oceanía;1514,0;11412,0;7,5
2024;6;Málaga;Total;Total Sudamérica;7410,0;60976,0;8,2
2024;6;Málaga;Total;Total África;16811,0;78619,0;4,7
2024;6;Málaga;África;Argelia;249,0;1569,0;6,3
2024;6;Málaga;África;Egipto;224,0;1098,0;4,9
2024;6;Málaga;África;Ghana;76,0;456,0;6,0
2024;6;Málaga;África;Kenia;65,0;520,0;8,0
2024;6;Málaga;África;Mali;118,0;767,0;6,5
2024;6;Málaga;África;Marruecos;14935,0;65714,0;4,4
2024;6;Málaga;África;Mauritania;45,0;351,0;7,8
2024;6;Málaga;África;Nigeria;257,0;1928,0;7,5
2024;6;Málaga;África;Senegal;304,0;2189,0;7,2
2024;6;Málaga;África;Sudáfrica;266,0;2261,0;8,5
2024;6;Málaga;África;Túnez;109,0;512,0;4,7
2024;7;Málaga;América;Argentina;3205,0;31409,0;9,8
2024;7;Málaga;América;Bolivia;34,0;224,0;6,6
2024;7;Málaga;América;Brasil;1327,0;10218,0;7,7
2024;7;Málaga;América;Canadá;5696,0;39872,0;7,0
2024;7;Málaga;América;Chile;467,0;3736,0;8,0
2024;7;Málaga;América;Colombia;1856,0;14106,0;7,6
2024;7;Málaga;América;Costa Rica;69,0;600,0;8,7
2024;7;Málaga;América;Cuba;44,0;194,0;4,4
2024;7;Málaga;América;Ecuador;146,0;876,0;6,0
2024;7;Málaga;América;Estados Unidos de América;20125,0;169050,0;8,4
2024;7;Málaga;América;Guatemala;60,0;594,0;9,9
2024;7;Málaga;América;Honduras;71,0;547,0;7,7
2024;7;Málaga;América;México;823,0;6173,0;7,5
2024;7;Málaga;América;Panamá;94,0;639,0;6,8
2024;7;Málaga;América;Paraguay;466,0;4753,0;10,2
2024;7;Málaga;América;Perú;133,0;1024,0;7,7
2024;7;Málaga;América;República Dominicana;70,0;532,0;7,6
2024;7;Málaga;América;Uruguay;343,0;3293,0;9,6
2024;7;Málaga;América;Venezuela;325,0;2145,0;6,6
2024;7;Málaga;Asia;Arabia Saudí;4433,0;34134,0;7,7
2024;7;Málaga;Asia;Azerbaiyán;119,0;690,0;5,8
2024;7;Málaga;Asia;Bahréin;467,0;3222,0;6,9
2024;7;Málaga;Asia;China;2686,0;17728,0;6,6
2024;7;Málaga;Asia;Corea;366,0;2306,0;6,3
2024;7;Málaga;Asia;Emiratos Árabes Unidos;3630,0;24684,0;6,8
2024;7;Málaga;Asia;Filipinas;1352,0;7977,0;5,9
2024;7;Málaga;Asia;India;1037,0;6429,0;6,2
2024;7;Málaga;Asia;Indonesia;119,0;774,0;6,5
2024;7;Málaga;Asia;Iraq;47,0;174,0;3,7
2024;7;Málaga;Asia;Irán;413,0;3098,0;7,5
2024;7;Málaga;Asia;Israel;840,0;6384,0;7,6
2024;7;Málaga;Asia;Japón;347,0;2741,0;7,9
2024;7;Málaga;Asia;Jordania;272,0;1931,0;7,1
2024;7;Málaga;Asia;Kazajstán;247,0;2025,0;8,2
2024;7;Málaga;Asia;Kuwait;3409,0;33749,0;9,9
2024;7;Málaga;Asia;Líbano;268,0;1796,0;6,7
2024;7;Málaga;Asia;Malasia;140,0;1064,0;7,6
2024;7;Málaga;Asia;Omán;113,0;791,0;7,0
2024;7;Málaga;Asia;Otros países de Asia;93,0;493,0;5,3
2024;7;Málaga;Asia;Pakistán;55,0;215,0;3,9
2024;7;Málaga;Asia;Qatar;1003,0;5617,0;5,6
2024;7;Málaga;Asia;Singapur;343,0;2641,0;7,7
2024;7;Málaga;Asia;Sri Lanka;45,0;189,0;4,2
2024;7;Málaga;Asia;Tailandia;447,0;2012,0;4,5
2024;7;Málaga;Asia;Vietnam;93,0;605,0;6,5
2024;7;Málaga;Europa;Albania;149,0;849,0;5,7
2024;7;Málaga;Europa;Alemania;40797,0;330456,0;8,1
2024;7;Málaga;Europa;Andorra;161,0;1530,0;9,5
2024;7;Málaga;Europa;Armenia;120,0;816,0;6,8
2024;7;Málaga;Europa;Austria;10838,0;91039,0;8,4
2024;7;Málaga;Europa;Belarús;313,0;2754,0;8,8
2024;7;Málaga;Europa;Bosnia y Herzegovina;120,0;828,0;6,9
2024;7;Málaga;Europa;Bulgaria;1363,0;9677,0;7,1
2024;7;Málaga;Europa;Bélgica;36761,0;297764,0;8,1
2024;7;Málaga;Europa;Chipre;214,0;1412,0;6,6
2024;7;Málaga;Europa;Croacia;732,0;4392,0;6,0
2024;7;Málaga;Europa;Dinamarca;31920,0;242592,0;7,6
2024;7;Málaga;Europa;Eslovenia;582,0;3958,0;6,8
2024;7;Málaga;Europa;Estonia;2100,0;18060,0;8,6
2024;7;Málaga;Europa;Finlandia;11897,0;105883,0;8,9
2024;7;Málaga;Europa;Francia;50978,0;372139,0;7,3
2024;7;Málaga;Europa;Georgia;194,0;1397,0;7,2
2024;7;Málaga;Europa;Grecia;751,0;5182,0;6,9
2024;7;Málaga;Europa;Hungría;4098,0;30325,0;7,4
2024;7;Málaga;Europa;Irlanda;61319,0;539607,0;8,8
2024;7;Málaga;Europa;Islandia;644,0;6182,0;9,6
2024;7;Málaga;Europa;Italia;21792,0;137290,0;6,3
2024;7;Málaga;Europa;Letonia;1857,0;17827,0;9,6
2024;7;Málaga;Europa;Liechtenstein;689,0;7855,0;11,4
2024;7;Málaga;Europa;Lituania;2283,0;16894,0;7,4
2024;7;Málaga;Europa;Luxemburgo;2721,0;22856,0;8,4
2024;7;Málaga;Europa;Macedonia del Norte;119,0;857,0;7,2
2024;7;Málaga;Europa;Malta;372,0;2753,0;7,4
2024;7;Málaga;Europa;Moldavia;137,0;1110,0;8,1
2024;7;Málaga;Europa;Montenegro;41,0;242,0;5,9
2024;7;Málaga;Europa;Noruega;27402,0;241138,0;8,8
2024;7;Málaga;Europa;Países Bajos;47161,0;306547,0;6,5
2024;7;Málaga;Europa;Polonia;27976,0;201427,0;7,2
2024;7;Málaga;Europa;Portugal;11076,0;67564,0;6,1
2024;7;Málaga;Europa;Reino Unido;226690,0;1694595,0;6,55
2024;7;Málaga;Europa;República Checa;7766,0;62128,0;8,0
2024;7;Málaga;Europa;República Eslovaca;1988,0;15705,0;7,9
2024;7;Málaga;Europa;Rumanía;5185,0;40443,0;7,8
2024;7;Málaga;Europa;Rusia;2806,0;30866,0;11,0
2024;7;Málaga;Europa;Serbia;799,0;5353,0;6,7
2024;7;Málaga;Europa;Suecia;42893,0;368880,0;8,6
2024;7;Málaga;Europa;Suiza;15727,0;106944,0;6,8
2024;7;Málaga;Europa;Turquía;767,0;4219,0;5,5
2024;7;Málaga;Oceanía;Australia;1160,0;8932,0;7,7
2024;7;Málaga;Oceanía;Nueva Zelanda;266,0;2341,0;8,8
2024;7;Málaga;Total;Total;780801,0;5986590,0;7,7
2024;7;Málaga;Total;Total América;35428,0;290408,0;8,2
2024;7;Málaga;Total;Total América del Norte;26644,0;215095,0;8,1
2024;7;Málaga;Total;Total Asia;22454,0;163820,0;7,3
2024;7;Málaga;Total;Total Centroamérica y Caribe;480,0;3523,0;7,3
2024;7;Málaga;Total;Total Europa;704303,0;5420380,0;7,7
2024;7;Málaga;Total;Total Oceanía;1430,0;11308,0;7,9
2024;7;Málaga;Total;Total Sudamérica;8304,0;71790,0;8,6
2024;7;Málaga;Total;Total África;17186,0;100674,0;5,9
2024;7;Málaga;África;Angola;42,0;365,0;8,7
2024;7;Málaga;África;Argelia;361,0;2130,0;5,9
2024;7;Málaga;África;Costa de Marfil;35,0;238,0;6,8
2024;7;Málaga;África;Egipto;329,0;2369,0;7,2
2024;7;Málaga;África;Ghana;90,0;495,0;5,5
2024;7;Málaga;África;Kenia;86,0;654,0;7,6
2024;7;Málaga;África;Mali;97,0;388,0;4,0
2024;7;Málaga;África;Marruecos;14649,0;83499,0;5,7
2024;7;Málaga;África;Mauritania;32,0;182,0;5,7
2024;7;Málaga;África;Nigeria;438,0;2935,0;6,7
2024;7;Málaga;África;Senegal;317,0;2219,0;7,0
2024;7;Málaga;África;Sudáfrica;367,0;3083,0;8,4
2024;7;Málaga;África;Túnez;166,0;913,0;5,5
2024;8;Málaga;América;Argentina;3262,0;34251,0;10,5
2024;8;Málaga;América;Bolivia;47,0;197,0;4,2
2024;8;Málaga;América;Brasil;1139,0;9340,0;8,2
2024;8;Málaga;América;Canadá;5099,0;35183,0;6,9
2024;8;Málaga;América;Chile;402,0;3377,0;8,4
2024;8;Málaga;América;Colombia;1770,0;14160,0;8,0
2024;8;Málaga;América;Costa Rica;67,0;730,0;10,9
2024;8;Málaga;América;Cuba;60,0;234,0;3,9
2024;8;Málaga;América;Ecuador;166,0;1228,0;7,4
2024;8;Málaga;América;El Salvador;37,0;303,0;8,2
2024;8;Málaga;América;Estados Unidos de América;15949,0;121212,0;7,6
2024;8;Málaga;América;Guatemala;48,0;523,0;10,9
2024;8;Málaga;América;Honduras;81,0;608,0;7,5
2024;8;Málaga;América;México;975,0;7313,0;7,5
2024;8;Málaga;América;Nicaragua;38,0;350,0;9,2
2024;8;Málaga;América;Panamá;71,0;618,0;8,7
2024;8;Málaga;América;Paraguay;543,0;4941,0;9,1
2024;8;Málaga;América;Perú;188,0;1542,0;8,2
2024;8;Málaga;América;República Dominicana;74,0;548,0;7,4
2024;8;Málaga;América;Uruguay;321,0;2825,0;8,8
2024;8;Málaga;América;Venezuela;370,0;2886,0;7,8
2024;8;Málaga;Asia;Arabia Saudí;7077,0;66524,0;9,4
2024;8;Málaga;Asia;Azerbaiyán;209,0;1359,0;6,5
2024;8;Málaga;Asia;Bahréin;794,0;8496,0;10,7
2024;8;Málaga;Asia;China;2945,0;19437,0;6,6
2024;8;Málaga;Asia;Corea;386,0;2393,0;6,2
2024;8;Málaga;Asia;Emiratos Árabes Unidos;4208,0;36610,0;8,7
2024;8;Málaga;Asia;Filipinas;1811,0;13764,0;7,6
2024;8;Málaga;Asia;India;948,0;5309,0;5,6
2024;8;Málaga;Asia;Indonesia;94,0;573,0;6,1
2024;8;Málaga;Asia;Iraq;64,0;339,0;5,3
2024;8;Málaga;Asia;Irán;372,0;3274,0;8,8
2024;8;Málaga;Asia;Israel;877,0;7718,0;8,8
2024;8;Málaga;Asia;Japón;464,0;3805,0;8,2
2024;8;Málaga;Asia;Jordania;225,0;2273,0;10,1
2024;8;Málaga;Asia;Kazajstán;257,0;2005,0;7,8
2024;8;Málaga;Asia;Kuwait;5947,0;73743,0;12,4
2024;8;Málaga;Asia;Líbano;315,0;2300,0;7,3
2024;8;Málaga;Asia;Malasia;72,0;518,0;7,2
2024;8;Málaga;Asia;Myanmar;45,0;198,0;4,4
2024;8;Málaga;Asia;Omán;89,0;783,0;8,8
2024;8;Málaga;Asia;Otros países de Asia;64,0;429,0;6,7
2024;8;Málaga;Asia;Pakistán;49,0;431,0;8,8
2024;8;Málaga;Asia;Qatar;1549,0;10843,0;7,0
2024;8;Málaga;Asia;Singapur;271,0;2629,0;9,7
2024;8;Málaga;Asia;Sri Lanka;54,0;400,0;7,4
2024;8;Málaga;Asia;Tailandia;409,0;2004,0;4,9
2024;8;Málaga;Asia;Uzbekistán;41,0;303,0;7,4
2024;8;Málaga;Asia;Vietnam;89,0;614,0;6,9
2024;8;Málaga;Europa;Albania;128,0;845,0;6,6
2024;8;Málaga;Europa;Alemania;51420,0;457638,0;8,9
2024;8;Málaga;Europa;Andorra;239,0;2486,0;10,4
2024;8;Málaga;Europa;Armenia;197,0;1418,0;7,2
2024;8;Málaga;Europa;Austria;12209,0;112323,0;9,2
2024;8;Málaga;Europa;Belarús;334,0;3039,0;9,1
2024;8;Málaga;Europa;Bosnia y Herzegovina;101,0;636,0;6,3
2024;8;Málaga;Europa;Bulgaria;1021,0;7658,0;7,5
2024;8;Málaga;Europa;Bélgica;36957,0;328917,0;8,9
2024;8;Málaga;Europa;Chipre;255,0;2066,0;8,1
2024;8;Málaga;Europa;Croacia;702,0;4423,0;6,3
2024;8;Málaga;Europa;Dinamarca;25104,0;233467,0;9,3
2024;8;Málaga;Europa;Eslovenia;461,0;3411,0;7,4
2024;8;Málaga;Europa;Estonia;2023,0;17600,0;8,7
2024;8;Málaga;Europa;Finlandia;7075,0;60845,0;8,6
2024;8;Málaga;Europa;Francia;89592,0;707777,0;7,9
2024;8;Málaga;Europa;Georgia;195,0;1482,0;7,6
2024;8;Málaga;Europa;Grecia;796,0;5811,0;7,3
